car_brand,car_name,year,km_driven,fuel,transmission,price,city
Mercedes-Benz,Mercedes-Benz EQE SUV500 4MATIC,2023,"19,000kms",Electric,Automatic,₹85 Lakh,noida
Toyota,Toyota Innova HycrossZX Hybrid,2024,"40,000kms",Petrol,Automatic,₹30.70 Lakh,noida
Maruti,Maruti BalenoAlpha Diesel,2016,"94,777kms",Diesel,Manual,₹4.19 Lakh,noida
Maruti,Maruti BalenoDelta Diesel,2017,"38,504kms",Diesel,Manual,₹4.41 Lakh,noida
Maruti,Maruti BalenoZeta Diesel,2016,"71,115kms",Diesel,Manual,₹4.09 Lakh,noida
Mercedes-Benz,Mercedes-Benz GLS450 4MATIC BSVI,2022,"30,000kms",Petrol,Automatic,₹1 Crore,noida
Maruti,Maruti BalenoDelta Diesel,2017,"64,411kms",Diesel,Manual,₹4.03 Lakh,noida
Hyundai,Hyundai SantroSportz BSIV,2019,"30,000kms",Petrol,Manual,₹3.99 Lakh,noida
Maruti,Maruti Baleno1.3 Zeta,2019,"75,000kms",Diesel,Manual,₹4.75 Lakh,noida
BMW,BMW X5xDrive 30d M Sport,2018,"1,00,000kms",Diesel,Automatic,₹23 Lakh,noida
Maruti,Maruti Baleno1.2 Sigma,2019,"54,000kms",Petrol,Manual,₹3.99 Lakh,noida
Tata,Tata TiagoXT,2024,"15,000kms",Petrol,Manual,₹6 Lakh,noida
Maruti,Maruti Baleno1.2 Delta,2018,"59,000kms",Petrol,Manual,₹4.25 Lakh,noida
BMW,BMW X5xDrive 30d Design Pure Experience 5 Seater,2016,"1,20,000kms",Diesel,Automatic,₹20 Lakh,noida
Maruti,Maruti Swift DzireZXI Plus,2019,"56,600kms",Petrol,Manual,₹6 Lakh,noida
Maruti,Maruti BalenoZeta AMT,2016,"86,916kms",Petrol,Automatic,₹4.50 Lakh,noida
Ford,Ford FreestyleTitanium,2019,"1,13,033kms",Petrol,Manual,₹3.42 Lakh,noida
Hyundai,Hyundai Creta1.6 VTVT SX Plus,2017,"68,000kms",Petrol,Manual,₹5.70 Lakh,noida
Maruti,Maruti Baleno1.2 Delta,2018,"84,000kms",Petrol,Manual,₹4.50 Lakh,noida
Mahindra,Mahindra XUV700AX5 7 Str,2022,"23,578kms",Petrol,Manual,₹15.30 Lakh,noida
Honda,Honda Jazz1.2 S i VTEC,2015,"64,000kms",Petrol,Manual,₹3.60 Lakh,noida
Hyundai,Hyundai ExterSX,2023,"70,585kms",Petrol,Manual,₹6.67 Lakh,noida
Ford,Ford EcosportTitanium Plus AT,2018,"49,426kms",Petrol,Automatic,₹6.79 Lakh,noida
Hyundai,Hyundai Creta1.6 SX Automatic,2018,"74,475kms",Petrol,Automatic,₹7.15 Lakh,noida
Honda,Honda Jazz1.2 SV i VTEC,2015,"52,000kms",Petrol,Manual,₹4.25 Lakh,noida
MG,MG Hector1.5 Turbo Savvy Pro CVT BSVI,2023,"51,000kms",Petrol,Automatic,₹13.25 Lakh,noida
Tata,Tata HarrierXZ BSIV,2019,"60,000kms",Diesel,Manual,₹8.90 Lakh,noida
Kia,Kia SeltosGTX,2019,"65,000kms",Petrol,Manual,₹9.50 Lakh,noida
Maruti,Maruti CelerioLXI Optional MT BSIV,2019,"57,000kms",Petrol,Manual,₹3.60 Lakh,noida
Toyota,Toyota HyryderE,2023,"21,000kms",Petrol,Manual,₹10.50 Lakh,noida
MG,MG HectorSharp DCT,2019,"26,000kms",Petrol,Automatic,₹10.75 Lakh,noida
Kia,Kia CarensLuxury Plus Turbo DCT 6 STR  -2023,2022,"39,000kms",Petrol,Automatic,₹14.50 Lakh,noida
Hyundai,Hyundai i20Sportz 1.2,2016,"61,000kms",Petrol,Manual,₹3.70 Lakh,noida
Kia,Kia CarensPrestige Plus Diesel,2022,"42,925kms",Diesel,Manual,₹10.83 Lakh,noida
Hyundai,Hyundai VenueSX BSVI,2022,"8,312kms",Petrol,Manual,₹8.58 Lakh,noida
Maruti,Maruti Vitara BrezzaZDi Plus AMT,2018,"79,000kms",Diesel,Automatic,₹6.25 Lakh,noida
Hyundai,Hyundai Creta1.6 CRDi AT SX Plus,2018,"85,000kms",Diesel,Automatic,₹7.25 Lakh,noida
Kia,Kia SeltosGTX DCT,2020,"48,378kms",Petrol,Automatic,₹6.95 Lakh,noida
MG,MG HectorSharp Diesel MT BSIV,2020,"72,238kms",Diesel,Manual,₹9.44 Lakh,noida
Tata,Tata NexonXZ Plus (O) Diesel,2019,"30,782kms",Diesel,Manual,₹6.68 Lakh,noida
Mercedes-Benz,Mercedes-Benz C-ClassC 200 CGI Elegance,2011,"73,000kms",Petrol,Automatic,₹5.95 Lakh,noida
Maruti,Maruti ErtigaZXI,2016,"57,828kms",Petrol,Manual,₹6.04 Lakh,noida
Maruti,Maruti Grand VitaraZeta,2023,"97,310kms",Petrol,Manual,₹9.95 Lakh,noida
Mahindra,Mahindra XUV300W8 Option BSVI,2023,"45,000kms",Petrol,Manual,₹9.80 Lakh,noida
Toyota,Toyota Corolla AltisG AT,2015,"1,20,000kms",Petrol,Automatic,₹5.95 Lakh,noida
Toyota,Toyota Urban cruiserPremium,2022,"36,000kms",Petrol,Manual,₹8.60 Lakh,noida
Toyota,Toyota RumionS,2024,"2,50,000kms",Petrol,Manual,₹10 Lakh,noida
Kia,Kia SeltosGTX Plus,2019,"76,000kms",Petrol,Manual,₹9.50 Lakh,noida
Hyundai,Hyundai i20Asta 1.2,2015,"65,000kms",Petrol,Manual,₹3.85 Lakh,noida
Hyundai,Hyundai CretaSX,2023,"22,040kms",Petrol,Manual,₹12.60 Lakh,noida
Skoda,Skoda Kushaq1.5 TSI Ambition,2023,"71,674kms",Petrol,Manual,₹10.73 Lakh,noida
Skoda,Skoda Kushaq1.5 TSI Ambition,2022,"48,439kms",Petrol,Manual,₹11.92 Lakh,noida
Hyundai,Hyundai Xcent1.2 Kappa S,2014,"48,000kms",Petrol,Manual,₹3.15 Lakh,noida
Kia,Kia SonetGTX Plus Turbo iMT BSVI,2022,"55,000kms",Petrol,Manual,₹10.50 Lakh,noida
BMW,BMW 7 Series730Ld DPE Signature,2020,"25,000kms",Diesel,Automatic,₹55 Lakh,noida
Tata,Tata SafariAccomplished Dark,2024,"86,000kms",Diesel,Manual,₹18.95 Lakh,noida
Maruti,Maruti Baleno1.2 Delta,2016,"68,000kms",Petrol,Manual,₹3.85 Lakh,noida
Honda,Honda AmazeVX Opt Petrol BSIV,2018,"67,000kms",Petrol,Manual,₹3.96 Lakh,noida
Honda,Honda AmazeVX Opt Petrol BSIV,2018,"67,000kms",Petrol,Manual,₹3.97 Lakh,noida
Honda,Honda AmazeVX Opt Petrol BSIV,2018,"67,000kms",Petrol,Manual,₹3.96 Lakh,noida
Maruti,Maruti CiazVXi Plus,2015,"64,000kms",Petrol,Manual,₹4.65 Lakh,noida
Maruti,Maruti CiazAlpha BSVI,2020,"88,508kms",Petrol,Manual,₹5.71 Lakh,noida
Maruti,Maruti CiazAlpha BSVI,2020,"60,613kms",Petrol,Manual,₹5.64 Lakh,noida
Maruti,Maruti Wagon RZXI Plus BSVI,2022,"16,481kms",Petrol,Manual,₹5.34 Lakh,noida
Ford,Ford Aspire1.2 Ti-VCT Titanium,2017,"66,000kms",Petrol,Manual,₹3.55 Lakh,noida
Honda,Honda Amaze 2nd GenS,2018,"46,777kms",Petrol,Manual,₹4.23 Lakh,noida
Maruti,Maruti CiazZXi,2015,"76,085kms",Petrol,Manual,₹4.31 Lakh,noida
Tata,Tata AltrozXM plus BSVI,2022,"58,361kms",Petrol,Manual,₹4.52 Lakh,noida
Honda,Honda AmazeVX CVT Petrol BSIV,2018,"67,000kms",Petrol,Automatic,₹3.95 Lakh,noida
Tata,Tata AltrozXZ Diesel BSVI,2021,"37,476kms",Diesel,Manual,₹4.92 Lakh,noida
Maruti,Maruti CiazAlpha Automatic BSIV,2019,"85,255kms",Petrol,Automatic,₹5.24 Lakh,noida
Maruti,Maruti CiazZeta AT,2017,"87,286kms",Petrol,Automatic,₹5.10 Lakh,noida
Mahindra,Mahindra XUV700MX Diesel BSVI,2022,"70,000kms",Diesel,Manual,₹12 Lakh,noida
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2014,"20,940kms",Petrol,Manual,₹3.08 Lakh,noida
Toyota,Toyota GlanzaV,2019,"77,656kms",Petrol,Manual,₹5.20 Lakh,noida
Hyundai,Hyundai i201.2 Spotz,2018,"63,000kms",Petrol,Manual,₹4.25 Lakh,noida
Honda,Honda AmazeS i-VTEC,2017,"50,000kms",Petrol,Manual,₹3.75 Lakh,noida
Honda,Honda AmazeVX i-VTEC,2018,"67,000kms",Petrol,Manual,₹3.95 Lakh,noida
Honda,Honda AmazeVX Opt Petrol BSIV,2018,"67,000kms",Petrol,Manual,₹3.95 Lakh,noida
Honda,Honda AmazeVX Opt Petrol BSIV,2018,"67,000kms",Petrol,Manual,₹3.98 Lakh,noida
Tata,Tata Nexon1.2 Revotron XM,2017,"66,000kms",Petrol,Manual,₹4.55 Lakh,noida
Honda,Honda AmazeVX Opt Petrol BSIV,2018,"67,000kms",Petrol,Manual,₹4.13 Lakh,noida
Honda,Honda AmazeVX Opt Petrol BSIV,2018,"67,000kms",Petrol,Manual,₹3.95 Lakh,noida
Honda,Honda AmazeVX Opt Petrol BSIV,2018,"67,000kms",Petrol,Manual,₹3.97 Lakh,noida
Honda,Honda BR-Vi-DTEC VX MT,2019,"72,000kms",Diesel,Manual,₹6.75 Lakh,noida
Maruti,Maruti CiazAlpha BSIV,2017,"85,000kms",Petrol,Manual,₹5.25 Lakh,noida
Honda,Honda AmazeVX i-VTEC,2018,"67,000kms",Petrol,Manual,₹3.96 Lakh,noida
Honda,Honda AmazeVX i-VTEC,2018,"67,000kms",Petrol,Manual,₹3.96 Lakh,noida
Nissan,Nissan Kicks1.3 Turbo XV CVT,2021,"74,172kms",Petrol,Automatic,₹9 Lakh,noida
Tata,Tata Tiago1.2 Revotron XZ,2017,"62,000kms",Petrol,Manual,₹3.50 Lakh,noida
MG,MG Hector Plus1.5 Turbo Sharp Pro CVT 7 Str BSVI,2023,"25,000kms",Petrol,Automatic,₹17.50 Lakh,noida
Hyundai,Hyundai CretaSX (O) iVT,2024,"12,000kms",Petrol,Automatic,₹17.50 Lakh,noida
Maruti,Maruti ErtigaBSIV VXI,2018,"70,000kms",Petrol,Manual,₹6.40 Lakh,noida
Maruti,Maruti Grand VitaraAlpha Plus Hybrid CVT BSVI,2023,"15,000kms",Petrol,Automatic,₹16.90 Lakh,noida
Audi,Audi A635 TDI,2018,"26,000kms",Diesel,Automatic,₹23.50 Lakh,noida
Hyundai,Hyundai i20Sportz IVT DT,2021,"37,096kms",Petrol,Automatic,₹5.61 Lakh,noida
Hyundai,Hyundai Grand i10Asta Option,2013,"69,000kms",Petrol,Manual,₹2.99 Lakh,noida
Maruti,Maruti ErtigaVXI,2016,"25,159kms",Petrol,Manual,₹5.26 Lakh,noida
Toyota,Toyota HyryderS HYBRID,2024,"20,000kms",Petrol,Automatic,₹15.75 Lakh,noida
Maruti,Maruti Vitara BrezzaZXI Plus Dual Tone,2021,"72,507kms",Petrol,Manual,₹7.36 Lakh,noida
Honda,Honda AmazeS AT i-Vtech,2014,"86,000kms",Petrol,Automatic,₹2.95 Lakh,noida
MG,MG HectorSharp DCT,2019,"1,06,000kms",Petrol,Automatic,₹8.55 Lakh,noida
Audi,Audi A4Technology BSVI,2023,"48,000kms",Petrol,Automatic,₹32.75 Lakh,noida
Volvo,Volvo XC60Inscription D5,2021,"57,000kms",Diesel,Automatic,₹37 Lakh,noida
Volkswagen,Volkswagen Polo1.2 MPI Comfortline,2014,"61,000kms",Petrol,Manual,₹2.99 Lakh,noida
Renault,Renault KWID1.0 RXT Opt,2021,"21,089kms",Petrol,Manual,₹3 Lakh,noida
Honda,Honda Cityi VTEC V,2015,"83,292kms",Petrol,Manual,₹3.91 Lakh,noida
Maruti,Maruti CiazVXi,2016,"51,543kms",Petrol,Manual,₹3.55 Lakh,noida
Renault,Renault KWIDRXL,2018,"41,000kms",Petrol,Manual,₹2.75 Lakh,noida
Maruti,Maruti Vitara BrezzaZXI Plus Dual Tone,2020,"70,656kms",Petrol,Manual,₹6.68 Lakh,noida
Honda,Honda Amaze 2nd GenVX CVT,2023,"36,870kms",Petrol,Automatic,₹7.20 Lakh,noida
Tata,Tata NexonXZ Plus Dark Edition BSVI,2022,"25,066kms",Petrol,Manual,₹8.20 Lakh,noida
Jaguar,Jaguar F-PacePrestige 2.0 Petrol,2019,"98,000kms",Petrol,Automatic,₹26.80 Lakh,noida
Maruti,Maruti CelerioVXI AMT,2015,"33,540kms",Petrol,Automatic,₹3.26 Lakh,noida
Honda,Honda AmazeS Petrol BSIV,2018,"70,902kms",Petrol,Manual,₹3.48 Lakh,noida
Maruti,Maruti Alto K10LXI CNG,2017,"58,000kms",CNG,Manual,₹3.10 Lakh,noida
Hyundai,Hyundai Verna1.6 VTVT AT SX,2016,"58,000kms",Petrol,Automatic,₹6.15 Lakh,noida
Toyota,Toyota YarisV BSIV,2019,"91,000kms",Petrol,Manual,₹5.95 Lakh,noida
Honda,Honda Jazz1.2 V AT i VTEC,2017,"72,000kms",Petrol,Automatic,₹4.90 Lakh,noida
Hyundai,Hyundai Creta1.6 SX Automatic,2018,"60,320kms",Petrol,Automatic,₹6.12 Lakh,noida
Mahindra,Mahindra XUV700AX5 Diesel BSVI,2022,"40,000kms",Diesel,Manual,₹13.20 Lakh,noida
Mahindra,Mahindra Bolero NeoN10 R BSVI,2023,"49,000kms",Diesel,Manual,₹8.50 Lakh,noida
MG,MG AstorSavvy CVT BSVI,2021,"29,000kms",Petrol,Automatic,₹9.75 Lakh,noida
Hyundai,Hyundai Creta1.6 VTVT SX Plus,2018,"65,000kms",Petrol,Manual,₹7.50 Lakh,noida
Honda,Honda CityCorporate Edition,2012,"1,20,000kms",Petrol,Manual,₹1.90 Lakh,noida
Hyundai,Hyundai Creta1.6 CRDi SX Option,2017,"85,000kms",Diesel,Manual,₹6.50 Lakh,noida
Maruti,Maruti Vitara BrezzaLXI,2021,"46,000kms",Petrol,Manual,₹6.55 Lakh,noida
Maruti,Maruti Baleno1.2 Delta,2019,"50,000kms",Petrol,Manual,₹4.75 Lakh,noida
Hyundai,Hyundai VenueS Plus,2021,"40,000kms",Petrol,Manual,₹5.75 Lakh,noida
Toyota,Toyota Innova Crysta2.7 GX AT BSIV,2019,"74,000kms",Petrol,Automatic,₹11.50 Lakh,noida
Mahindra,Mahindra XUV700MX 5Str,2024,"15,000kms",Petrol,Manual,₹13.75 Lakh,noida
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2022,"23,965kms",Petrol,Manual,₹5.49 Lakh,noida
Maruti,Maruti Baleno1.2 Delta,2018,"1,20,000kms",Petrol,Manual,₹5 Lakh,noida
Honda,Honda Jazz1.2 S AT i VTEC,2016,"47,078kms",Petrol,Automatic,₹3.87 Lakh,noida
Honda,Honda Amaze 2nd GenVX,2016,"64,876kms",Petrol,Manual,₹3.43 Lakh,noida
Maruti,Maruti Swift DzireVXI,2015,"72,784kms",Petrol,Manual,₹3.07 Lakh,noida
Datsun,Datsun RediGO1.0 S,2018,"98,000kms",Petrol,Manual,₹1.80 Lakh,noida
Maruti,Maruti CiazPetrol,2017,"54,261kms",Diesel,Manual,₹5.67 Lakh,noida
Maruti,Maruti Ciaz1.4 Alpha,2019,"64,240kms",Petrol,Manual,₹5.92 Lakh,noida
Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"82,116kms",Petrol,Manual,₹4.56 Lakh,noida
Mahindra,Mahindra XUV700AX7 AT Luxury Pack BSVI,2022,"53,000kms",Petrol,Automatic,₹18.50 Lakh,noida
Hyundai,Hyundai i20Sportz 1.2,2014,"63,048kms",Petrol,Manual,₹3.84 Lakh,noida
Ford,Ford EcosportSignature Edition Petrol BSIV,2019,"59,310kms",Petrol,Manual,₹4.86 Lakh,noida
Hyundai,Hyundai VenueS,2021,"53,312kms",Petrol,Manual,₹5.34 Lakh,noida
Renault,Renault Duster110PS Diesel RxL AMT,2017,"1,50,000kms",Diesel,Automatic,₹2.95 Lakh,noida
Maruti,Maruti SwiftVXI,2016,"43,067kms",Petrol,Manual,₹3.20 Lakh,noida
Maruti,Maruti Swift DzireVXI AT,2018,"12,236kms",Petrol,Automatic,₹5.02 Lakh,noida
Hyundai,Hyundai i201.2 Asta Option,2016,"66,998kms",Petrol,Manual,₹4.51 Lakh,noida
Hyundai,Hyundai i10Magna 1.1L,2014,"78,000kms",Petrol,Manual,₹1.90 Lakh,noida
Maruti,Maruti CiazPetrol,2018,"65,267kms",Diesel,Manual,₹5.66 Lakh,noida
Honda,Honda Amaze 2nd GenVX,2016,"98,792kms",Petrol,Manual,₹3.58 Lakh,noida
Tata,Tata TiagoXZ,2019,"1,00,805kms",Petrol,Manual,₹3.10 Lakh,noida
Kia,Kia Sonet1.5 GTX Plus Diesel AT DT,2021,"1,06,000kms",Diesel,Automatic,₹7.95 Lakh,noida
Maruti,Maruti Swift DzireVXI 1.2,2019,"65,000kms",Petrol,Manual,₹5.20 Lakh,noida
Hyundai,Hyundai i201.4 CRDi Anniversary Edition,2015,"85,000kms",Diesel,Manual,₹4.90 Lakh,noida
Maruti,Maruti Alto 800LXI,2014,"60,000kms",Petrol,Manual,₹3.20 Lakh,noida
Land Rover,Land Rover Range Rover3.0 Diesel LWB Vogue,2021,"48,554kms",Diesel,Automatic,₹1.40 Crore,noida
Maruti,Maruti Swift DzireLXI,2017,"49,000kms",Petrol,Manual,₹3.87 Lakh,noida
Tata,Tata Tiago1.2 Revotron XM,2018,"11,000kms",Petrol,Manual,₹3.70 Lakh,noida
Hyundai,Hyundai i201.4 Asta,2017,"80,000kms",Diesel,Manual,₹6 Lakh,noida
Mini Cooper,Mini Cooper SClassic Pack,2025,"6,201kms",Petrol,Automatic,₹44 Lakh,noida
Honda,Honda AmazeE i-Vtech,2015,"68,000kms",Petrol,Manual,₹3.65 Lakh,noida
Volkswagen,Volkswagen VentoPetrol Breeze,2014,"51,000kms",Petrol,Manual,₹3.35 Lakh,noida
Tata,Tata TiagoXE,2020,"30,000kms",Petrol,Manual,₹3.99 Lakh,noida
Porsche,Porsche Cayenne CoupePlatinum Edition BSVI,2022,"42,939kms",Petrol,Automatic,₹99 Lakh,noida
Hyundai,Hyundai Grand i10Sportz,2016,"75,000kms",Petrol,Manual,₹3.35 Lakh,noida
Tata,Tata TigorXMA AMT BSVI,2020,"75,000kms",Petrol,Automatic,₹4.95 Lakh,noida
Maruti,Maruti ErtigaZXI,2019,"52,652kms",Petrol,Manual,₹7.28 Lakh,noida
Volvo,Volvo XC60B5 Inscripition,2022,"33,254kms",Petrol,Automatic,₹41 Lakh,noida
Honda,Honda CitySV MT,2014,"57,776kms",Petrol,Manual,₹4.24 Lakh,noida
Honda,Honda Cityi VTEC V,2014,"52,843kms",Petrol,Manual,₹3.46 Lakh,noida
Renault,Renault DusterRXZ Turbo,2020,"29,050kms",Petrol,Manual,₹5.70 Lakh,noida
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2021,"9,690kms",Petrol,Automatic,₹38 Lakh,noida
Honda,Honda Cityi-VTEC CVT V,2018,"74,770kms",Petrol,Automatic,₹5.91 Lakh,noida
Hyundai,Hyundai Grand i10 NiosSportz,2023,"35,566kms",Petrol,Manual,₹5.23 Lakh,noida
Kia,Kia SeltosGTX Plus DCT,2020,"61,373kms",Petrol,Automatic,₹9.73 Lakh,noida
BMW,BMW X4xDrive30i M Sport Black Shadow edition,2022,"33,017kms",Petrol,Automatic,₹55 Lakh,noida
Hyundai,Hyundai VenueSX Turbo,2021,"9,795kms",Petrol,Manual,₹6.70 Lakh,noida
Kia,Kia SeltosGTX Plus DCT,2020,"75,763kms",Petrol,Automatic,₹9.29 Lakh,noida
Kia,Kia SeltosHTX,2021,"85,216kms",Petrol,Manual,₹7.10 Lakh,noida
Mercedes-Benz,Mercedes-Benz EQE SUV500 4MATIC,2025,"8,500kms",Electric,Automatic,₹90 Lakh,noida
Kia,Kia SeltosHTK Plus G,2020,"39,045kms",Petrol,Manual,₹7.32 Lakh,noida
Kia,Kia SeltosHTX,2021,"85,216kms",Petrol,Manual,₹7.10 Lakh,noida
Kia,Kia SeltosGTX Plus DCT,2020,"61,373kms",Petrol,Automatic,₹9.73 Lakh,noida
Mercedes-Benz,Mercedes-Benz EQE SUV500 4MATIC,2024,"7,554kms",Electric,Automatic,₹90 Lakh,noida
Kia,Kia SeltosGTX Plus,2019,"1,12,089kms",Petrol,Manual,₹9.85 Lakh,noida
Kia,Kia SeltosGTX Plus DCT,2020,"75,763kms",Petrol,Automatic,₹9.29 Lakh,noida
Honda,Honda JazzZX,2022,"13,929kms",Petrol,Manual,₹7.99 Lakh,noida
Mercedes-Benz,Mercedes-Benz C-ClassC 220d BSVI,2022,"27,200kms",Diesel,Automatic,₹39 Lakh,noida
Volkswagen,Volkswagen Taigun1.0 Topline AT,2021,"1,10,674kms",Petrol,Automatic,₹10.82 Lakh,noida
Hyundai,Hyundai CretaSX (O) Diesel AT,2022,"44,825kms",Diesel,Automatic,₹13.56 Lakh,noida
Honda,Honda CityV,2023,"21,018kms",Petrol,Manual,₹10.32 Lakh,noida
Mercedes-Benz,Mercedes-Benz EQE SUV500 4MATIC,2023,"19,000kms",Electric,Automatic,₹85 Lakh,noida
Mahindra,Mahindra TharLX Hard Top,2022,"25,315kms",Petrol,Manual,₹11.77 Lakh,noida
Mahindra,Mahindra TharLX Hard Top,2022,"28,492kms",Petrol,Manual,₹11.26 Lakh,noida
Skoda,Skoda Slavia1.0 TSI Style AT BSVI,2022,"69,585kms",Petrol,Automatic,₹11.44 Lakh,noida
BMW,BMW X5xDrive 30d xLine,2022,"44,266kms",Diesel,Automatic,₹64 Lakh,noida
Tata,Tata AltrozXZ Diesel,2020,"27,436kms",Diesel,Manual,₹5.50 Lakh,noida
Toyota,Toyota GlanzaE,2024,"13,172kms",Petrol,Manual,₹5.29 Lakh,noida
Maruti,Maruti Swift DzireVXI,2014,"46,549kms",Petrol,Manual,₹2.20 Lakh,noida
BMW,BMW X1sDrive18i M Sport,2024,"17,025kms",Petrol,Automatic,₹44 Lakh,noida
Hyundai,Hyundai Grand i10AT Asta,2015,"27,338kms",Petrol,Automatic,₹2.84 Lakh,noida
Maruti,Maruti Swift DzireVXI,2014,"73,257kms",Petrol,Manual,₹2.08 Lakh,noida
Honda,Honda AmazeS i-Vtech,2016,"36,232kms",Petrol,Manual,₹2.58 Lakh,noida
BMW,BMW X5xDrive40i M Sport,2024,"16,675kms",Petrol,Automatic,₹89 Lakh,noida
Honda,Honda Jazz1.2 V i VTEC,2015,"63,334kms",Petrol,Manual,₹2.59 Lakh,noida
Hyundai,Hyundai Grand i101.2 Kappa Asta,2013,"58,153kms",Petrol,Manual,₹3 Lakh,noida
Tata,Tata AltrozXZ Plus Dark Edition,2022,"22,387kms",Petrol,Manual,₹6.98 Lakh,noida
Mercedes-Benz,Mercedes-Benz GLS450 4matic,2024,"12,500kms",Petrol,Automatic,₹1.22 Crore,noida
Honda,Honda JazzVX,2016,"53,811kms",Petrol,Manual,₹3.49 Lakh,noida
Kia,Kia SeltosGTX Plus,2020,"31,485kms",Petrol,Manual,₹8.43 Lakh,noida
Tata,Tata SafariXZA Plus AT BSVI,2021,"71,206kms",Diesel,Automatic,₹11.82 Lakh,noida
BMW,BMW X5xDrive 40i M Sport,2023,"17,064kms",Petrol,Automatic,₹83 Lakh,noida
Maruti,Maruti SwiftVXI,2021,"21,764kms",Petrol,Manual,₹5.17 Lakh,noida
Maruti,Maruti Vitara BrezzaVXI,2022,"32,627kms",Petrol,Manual,₹7.10 Lakh,noida
Maruti,Maruti Baleno1.2 Sigma,2017,"54,849kms",Petrol,Manual,₹3.46 Lakh,noida
Audi,Audi Q3Premium Plus BSVI,2023,"32,882kms",Petrol,Automatic,₹32 Lakh,noida
Volkswagen,Volkswagen Ameo1.2 MPI Comfortline,2017,"87,143kms",Petrol,Manual,₹3.30 Lakh,noida
Renault,Renault TriberRXT,2020,"67,527kms",Petrol,Manual,₹4.03 Lakh,noida
Maruti,Maruti ErtigaVXI,2015,"54,714kms",Petrol,Manual,₹4.50 Lakh,noida
Mercedes-Benz,Mercedes-Benz C-ClassProgressive C 200,2021,"30,000kms",Petrol,Automatic,₹34 Lakh,noida
Hyundai,Hyundai i20Magna 1.2,2015,"64,232kms",Petrol,Manual,₹3.02 Lakh,noida
Ford,Ford Ecosport1.5 Ti VCT AT Titanium BSIV,2016,"71,030kms",Petrol,Automatic,₹4.09 Lakh,noida
Hyundai,Hyundai Grand i10Magna,2015,"50,351kms",Petrol,Manual,₹2.32 Lakh,noida
Mercedes-Benz,Mercedes-Benz EQE SUV500 4MATIC,2023,"16,778kms",Electric,Automatic,₹85 Lakh,noida
Maruti,Maruti Wagon RLXI CNG,2017,"70,839kms",CNG,Manual,₹2.90 Lakh,noida
Renault,Renault KWIDRXL,2017,"29,313kms",Petrol,Manual,₹2.06 Lakh,noida
Toyota,Toyota Etios Cross1.2L G,2015,"64,189kms",Petrol,Manual,₹2.59 Lakh,noida
BMW,BMW iXxDrive50,2024,"4,002kms",Electric,Automatic,₹92 Lakh,noida
Renault,Renault KWIDRXL,2017,"31,490kms",Petrol,Manual,₹2.05 Lakh,noida
Nissan,Nissan TerranoXL,2014,"92,036kms",Petrol,Manual,₹2.67 Lakh,noida
Maruti,Maruti SwiftLXI Optional-O,2016,"57,222kms",Petrol,Manual,₹2.71 Lakh,noida
Mercedes-Benz,Mercedes-Benz G-ClassAMG G 63,2025,743kms,Petrol,Automatic,₹3.95 Crore,noida
Maruti,Maruti SwiftLXI Optional-O,2016,"72,548kms",Petrol,Manual,₹2.62 Lakh,noida
Hyundai,Hyundai i10Sportz 1.1L,2015,"75,430kms",Petrol,Manual,₹2.03 Lakh,noida
Tata,Tata Tiago1.2 Revotron XZ,2018,"66,938kms",Petrol,Manual,₹3.97 Lakh,noida
Mercedes-Benz,Mercedes-Benz S-ClassS 350 CDI,2016,"8,300kms",Diesel,Automatic,₹22.50 Lakh,noida
Hyundai,Hyundai i20Magna Plus,2019,"53,303kms",Petrol,Manual,₹4.50 Lakh,noida
Maruti,Maruti SwiftZXI Plus AMT,2019,"36,634kms",Petrol,Automatic,₹4.87 Lakh,noida
Maruti,Maruti SwiftVXI,2015,"28,712kms",Petrol,Manual,₹3.19 Lakh,noida
Jaguar,Jaguar XEPortfolio,2018,"72,738kms",Petrol,Automatic,₹20 Lakh,noida
Hyundai,Hyundai i20Sportz 1.2,2016,"27,722kms",Petrol,Manual,₹3.81 Lakh,noida
Honda,Honda Cityi VTEC SV,2015,"55,331kms",Petrol,Manual,₹3.08 Lakh,noida
Tata,Tata Tiago1.2 Revotron XZA,2019,"55,085kms",Petrol,Automatic,₹3.92 Lakh,noida
Mercedes-Benz,Mercedes-Benz CLA200 CGI Sport,2019,"29,684kms",Petrol,Automatic,₹25 Lakh,noida
Ford,Ford EcosportTrend,2019,"83,164kms",Petrol,Manual,₹4.79 Lakh,noida
Tata,Tata Nexon1.2 Revotron XZ Plus,2019,"40,741kms",Petrol,Manual,₹4.46 Lakh,noida
Ford,Ford FigoTitanium,2021,"21,674kms",Petrol,Manual,₹4.05 Lakh,noida
Audi,Audi A335 TFSI Premium Plus,2019,"55,419kms",Petrol,Automatic,₹19 Lakh,noida
Maruti,Maruti BalenoDelta Diesel,2018,"26,957kms",Diesel,Manual,₹4.59 Lakh,noida
Honda,Honda CityEXi,2016,"59,962kms",Petrol,Manual,₹4.99 Lakh,noida
